https://www.leasebreak.com/short-term-rental-details/147819/98-lincoln-place,"98 Lincoln Place, Entire Building","Park Slope, Brooklyn","$12,000",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
Entire Building","BATHROOMS:
N/A",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [DJK Residential],,Townhouse/house,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/150208/131-lincoln-place,"131 Lincoln Place, Entire Building","Park Slope, Brooklyn","$12,000",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
Entire Building","BATHROOMS:
N/A",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Jessica Buchman, (718) 832-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/153024/865-union-street,"865 Union Street, Entire Building","Park Slope, Brooklyn","$12,000",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
Entire Building","BATHROOMS:
N/A",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Kristin Miller, (718) 935-XXXXClick to view","Bryan Rettaliata, (631) 338-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/152282/597-2nd-street,"597 2nd Street, TOWNHOUSE","Park Slope, Brooklyn","$12,000",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
5+","BATHROOMS:
3.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'High-rise']",Standard 12 Month Rental,"Agent/Broker [Irvine Realty Group, Inc.]","Sarah Stoneback, (212) 754-XXXXClick to view",3500,
https://www.leasebreak.com/short-term-rental-details/68328/56-butler-street,"56 Butler Street, 1","Cobble Hill, Brooklyn","$12,000",12 MONTH MIN,Immediate,"Jul 01, 2020","BEDROOMS:
3","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Julie Cohen, (917) 885-XXXXClick to view",2600,
https://www.leasebreak.com/short-term-rental-details/151581/685-6th-avenue,"685 6th Avenue, Entire Building","Greenwood, Brooklyn","$11,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
Entire Building","BATHROOMS:
N/A",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Joe Peraino, (646) 648-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/148017/517-2nd-street,"517 2nd Street, TWNH","Park Slope, Brooklyn","$11,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
5+","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Niklas Hackstein, (718) 666-XXXXClick to view",,Rental building
https://www.leasebreak.com/short-term-rental-details/149592/57-montgomery-place,"57 Montgomery Place, 2","Park Slope, Brooklyn","$11,500",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
4","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Charlie Pigott, (718) 832-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/120346/696-10th-street,"696 10th Street, MAIN","Park Slope, Brooklyn","$11,000",2 MONTH MIN,Immediate,"Sep 01, 2019","BEDROOMS:
4","BATHROOMS:
2",Furnished Only,"['Washer / Dryer', 'Walk-up']",Short Term Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/141104/190-clermont-avenue,"190 Clermont Avenue, TWNH","Fort Greene, Brooklyn","$11,000",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
4","BATHROOMS:
3",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Susan Hirschorn, (516) 903-XXXXClick to view",2752,
https://www.leasebreak.com/short-term-rental-details/140184/592-3rd-street,"592 3rd Street, Entire Building","Park Slope, Brooklyn","$11,000",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
Entire Building","BATHROOMS:
N/A",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Kelly Neinast, (718) 832-XXXXClick to view","Alison Mcqueen, (718) 422-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/146872/586-11th-street,"586 11th Street, TWNH","Park Slope, Brooklyn","$11,000",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
4","BATHROOMS:
3.5",Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/137447/131-smith-street,"131 Smith Street, 1","Boerum Hill, Brooklyn","$11,000",1 MONTH MIN,Immediate,"Aug 01, 2019","BEDROOMS:
Studio","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Short Term Rental,Agent/Broker [Compass],1000,,Rental building
https://www.leasebreak.com/short-term-rental-details/45741/141a-washington-avenue,"141A Washington Avenue, THOUSE","Clinton Hill, Brooklyn","$10,900",12 MONTH MIN,Immediate,"Jul 01, 2020","BEDROOMS:
3","BATHROOMS:
2",Furnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Rob Schlederer, (917) 604-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/150798/455a-sackett-street,"455A Sackett Street, TWNH","Carroll Gardens, Brooklyn","$10,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
3","BATHROOMS:
3.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Tatiana Gorelick, (646) 685-XXXXClick to view","Christine Blackburn, (917) 392-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/150144/625-2nd-street,"625 2nd Street, TRIPLEX","Park Slope, Brooklyn","$10,500",24.5 MONTH MIN,Immediate,"Jul 02, 2021","BEDROOMS:
5+","BATHROOMS:
3.5",Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Warren Lewis Sothebys Internat...],4680,,Rental building
https://www.leasebreak.com/short-term-rental-details/145321/29a-carroll-street,"29A Carroll Street, TWNH","Other Brooklyn, Brooklyn","$10,500",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
4","BATHROOMS:
3.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Sam Flaxman, (860) 502-XXXXClick to view","Jessica Railey, (305) 510-XXXXClick to view",3000
https://www.leasebreak.com/short-term-rental-details/143679/225-eastern-parkway,"225 Eastern Parkway, 6A","Crown Heights, Brooklyn","$10,000",13 MONTH MIN,"Aug 01, 2019","Aug 31, 2020","BEDROOMS:
4","BATHROOMS:
3",Unfurnished Only,"['Doorman', 'Pet Friendly', 'Gym', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Stribling & Associates],2043,,Condo
https://www.leasebreak.com/short-term-rental-details/138172/51-jay-street,"51 Jay Street, 5I","Dumbo, Brooklyn","$10,000",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
3","BATHROOMS:
3.5",Unfurnished Only,"['Doorman', 'Pet Friendly', 'Gym', 'Loft']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],2009,,Condo
https://www.leasebreak.com/short-term-rental-details/135873/585-4th-street,"585 4th Street, TRIPLEX","Park Slope, Brooklyn","$10,000",2 MONTH MIN,Immediate,"Sep 01, 2019","BEDROOMS:
4","BATHROOMS:
2.5",Furnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Short Term Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/147166/379-2nd-street,379 2nd Street,"Park Slope, Brooklyn","$10,000",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
4","BATHROOMS:
1.5",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Alexis Segal, (917) 400-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/82152/49-joralemon-street,"49 Joralemon Street, 1","Brooklyn Heights, Brooklyn","$10,000",1 MONTH MIN,Immediate,"Aug 02, 2019","BEDROOMS:
4","BATHROOMS:
2.5",Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Townhouse/house,Not Sure,The poster of this listing is charging a brokerage fee.
https://www.leasebreak.com/short-term-rental-details/145818/224a-6th-avenue,"224A 6th Avenue, UPPTRIPLX","Park Slope, Brooklyn","$9,900",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
5+","BATHROOMS:
3",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Jeffrey Block, (718) 780-XXXXClick to view",,Condop
